date,name,team,opposition,venue,bat_innings,innings_played,previous_average,previous_strike_rate,previous_economy,previous_wicket_hauls,wickets
,MA Wood,England,Pakistan,"National Stadium, Karachi",,30,26.27439614,39.42493961,5.583374133,1,4
,SM Curran,England,Pakistan,"National Stadium, Karachi",,70,22.60573766,22.71180591,7.228158844,5,1
,AU Rashid,England,Pakistan,"National Stadium, Karachi",,76,21.88000771,19.28067032,7.422634165,2,2
,MM Ali,England,Pakistan,"National Stadium, Karachi",,91,18.84134291,20.66985474,7.635287441,1,0
2022-09-25,LA Dawson,England,Pakistan,"National Stadium, Karachi",,72,28.77162619,40.47978021,6.123512323,1,1
,RJW Topley,England,Pakistan,"National Stadium, Karachi",,60,23.25496853,26.34887929,6.836739569,4,2
,OP Stone,England,Pakistan,"National Stadium, Karachi",,18,27.09261485,37.29176683,5.992359767,3,0
,AU Rashid,England,Pakistan,"National Stadium, Karachi",,77,21.81663098,19.18611616,7.436625929,2,0
,DJ Willey,England,Pakistan,"National Stadium, Karachi",,70,21.05390302,22.81850318,7.345063573,2,1
,Mohammad Nawaz (3),Pakistan,England,"National Stadium, Karachi",,49,20.31101385,18.5129045,7.070059597,1,3
,Mohammad Hasnain,Pakistan,England,"National Stadium, Karachi",,35,22.894311,18.80900033,8.221351364,1,2
,Mohammad Wasim,Pakistan,England,"National Stadium, Karachi",,49,20.44777427,16.56232477,8.309604074,4,2
,Haris Rauf,Pakistan,England,"National Stadium, Karachi",,86,23.05522411,19.53788621,7.94163035,4,3
,Iftikhar Ahmed,Pakistan,England,"National Stadium, Karachi",,32,10.1763918,9.028230768,9.296965069,0,0
2022-09-28,CR Woakes,England,Pakistan,"Gaddafi Stadium, Lahore",,35,25.76439767,37.60750869,6.038939799,2,1
,DJ Willey,England,Pakistan,"Gaddafi Stadium, Lahore",,71,21.23624242,22.84922848,7.356541551,2,2
,MA Wood,England,Pakistan,"Gaddafi Stadium, Lahore",,31,25.63651239,38.35478027,5.604555612,2,4
,SM Curran,England,Pakistan,"Gaddafi Stadium, Lahore",,71,22.80847375,22.7581185,7.246613811,5,2
,AU Rashid,England,Pakistan,"Gaddafi Stadium, Lahore",,78,21.81663098,19.18611616,7.427823032,2,1
,Mohammad Nawaz (3),Pakistan,England,"Gaddafi Stadium, Lahore",,50,20.13812691,18.30931307,7.096658405,1,1
,Mohammad Wasim,Pakistan,England,"Gaddafi Stadium, Lahore",,50,20.33881878,16.44107827,8.314840564,4,1
,Haris Rauf,Pakistan,England,"Gaddafi Stadium, Lahore",,87,22.92048974,19.40526683,7.948048392,4,2
,Shadab Khan,Pakistan,England,"Gaddafi Stadium, Lahore",,77,21.93582934,19.70571581,7.204356697,5,1
,Iftikhar Ahmed,Pakistan,England,"Gaddafi Stadium, Lahore",,33,10.1763918,9.028230768,9.189481279,0,1
,Aamer Jamal,Pakistan,England,"Gaddafi Stadium, Lahore",,0,0,0,0,0,1
2022-09-30,RJW Topley,England,Pakistan,"Gaddafi Stadium, Lahore",,61,23.17701822,26.11365176,6.876301216,4,1
,DJ Willey,England,Pakistan,"Gaddafi Stadium, Lahore",,72,21.10101683,22.67076698,7.350200696,2,2
,RJ Gleeson,England,Pakistan,"Gaddafi Stadium, Lahore",,25,18.62689394,13.40863997,8.936290818,2,1
,SM Curran,England,Pakistan,"Gaddafi Stadium, Lahore",,72,22.67918939,22.61564463,7.235966397,5,2
,AU Rashid,England,Pakistan,"Gaddafi Stadium, Lahore",,79,22.05945844,19.2470514,7.463546791,2,0
,Mohammad Nawaz (3),Pakistan,England,"Gaddafi Stadium, Lahore",,51,19.91973226,18.18560105,7.045743534,1,0
,Shahnawaz Dhani,Pakistan,England,"Gaddafi Stadium, Lahore",,32,20.1789639,14.79894047,8.555012108,2,0
,Mohammad Wasim,Pakistan,England,"Gaddafi Stadium, Lahore",,51,20.58707724,16.62850811,8.301125741,4,0
,Shadab Khan,Pakistan,England,"Gaddafi Stadium, Lahore",,78,21.97511358,19.76077073,7.192121354,5,2
,Aamer Jamal,Pakistan,England,"Gaddafi Stadium, Lahore",,1,13,13,6,0,0
2022-10-02,Mohammad Nawaz (3),Pakistan,England,"Gaddafi Stadium, Lahore",,52,19.91973226,18.18560105,7.116979236,1,0
,Mohammad Hasnain,Pakistan,England,"Gaddafi Stadium, Lahore",,36,22.82780236,18.63375032,8.266313826,1,2
,Mohammad Wasim,Pakistan,England,"Gaddafi Stadium, Lahore",,52,20.58707724,16.62850811,8.350623323,4,0
,Haris Rauf,Pakistan,England,"Gaddafi Stadium, Lahore",,88,22.90434781,19.32679789,7.975002387,4,0
,Shadab Khan,Pakistan,England,"Gaddafi Stadium, Lahore",,79,21.91213746,19.66253313,7.20867678,5,0
,Iftikhar Ahmed,Pakistan,England,"Gaddafi Stadium, Lahore",,34,10.34767439,9.468576922,9.036849477,0,1
,CR Woakes,England,Pakistan,"Gaddafi Stadium, Lahore",,36,25.90983106,37.22952234,6.086469249,2,3
,RJW Topley,England,Pakistan,"Gaddafi Stadium, Lahore",,62,23.31932438,26.09568963,6.889264099,4,1
,DJ Willey,England,Pakistan,"Gaddafi Stadium, Lahore",,73,21.0379892,22.5314414,7.358006166,2,2
,AU Rashid,England,Pakistan,"Gaddafi Stadium, Lahore",,80,22.05945844,19.2470514,7.489002456,2,1
,MM Ali,England,Pakistan,"Gaddafi Stadium, Lahore",,92,18.84134291,20.66985474,7.658702509,1,0
,SM Curran,England,Pakistan,"Gaddafi Stadium, Lahore",,73,22.55344707,22.47022484,7.229309323,5,1
2022-08-27,Fazalhaq Farooqi,Afghanistan,Sri Lanka,Dubai International Cricket Stadium,,29,22.29617017,23.13049769,6.180869065,1,3
,Naveen-ul-Haq,Afghanistan,Sri Lanka,Dubai International Cricket Stadium,,72,21.19505301,15.99830709,7.912921769,6,1
,Mujeeb Ur Rahman,Afghanistan,Sri Lanka,Dubai International Cricket Stadium,,81,17.18075362,19.18454712,6.285725766,2,2
,Azmatullah Omarzai,Afghanistan,Sri Lanka,Dubai International Cricket Stadium,,20,14.96470588,19.70392157,7.34532491,1,0
,Mohammad Nabi,Afghanistan,Sri Lanka,Dubai International Cricket Stadium,,76,21.5444527,20.5107087,7.414649314,1,4
,Rashid Khan,Afghanistan,Sri Lanka,Dubai International Cricket Stadium,,128,19.3589639,19.63847747,6.390549642,7,0
,D Madushanka,Sri Lanka,Afghanistan,Dubai International Cricket Stadium,,2,31.75,17.5,11.79487179,0,0
,M Theekshana,Sri Lanka,Afghanistan,Dubai International Cricket Stadium,,64,19.11947009,20.12430495,6.191055816,3,1
,M Pathirana,Sri Lanka,Afghanistan,Dubai International Cricket Stadium,,2,13,11,7.006993007,0,0
,PWH de Silva,Sri Lanka,Afghanistan,Dubai International Cricket Stadium,,89,17.49806075,17.81628233,6.517661643,6,1
,C Karunaratne,Sri Lanka,Afghanistan,Dubai International Cricket Stadium,,60,25.27101656,24.96208579,7.1160444,3,0
,KIC Asalanka,Sri Lanka,Afghanistan,Dubai International Cricket Stadium,,17,6.5,8.4,5.962837977,0,0
2022-08-28,B Kumar,India,Pakistan,Dubai International Cricket Stadium,,70,22.92348506,20.68943181,6.721425174,3,4
,Arshdeep Singh,India,Pakistan,Dubai International Cricket Stadium,,52,18.80462018,15.5418119,7.39328602,2,2
,HH Pandya,India,Pakistan,Dubai International Cricket Stadium,,42,16.98068831,14.42385272,7.81850349,2,3
,Avesh Khan,India,Pakistan,Dubai International Cricket Stadium,,53,19.88176428,14.88104447,7.823087204,7,1
,YS Chahal,India,Pakistan,Dubai International Cricket Stadium,,74,24.26866977,20.77149814,7.119210104,5,0
,RA Jadeja,India,Pakistan,Dubai International Cricket Stadium,,49,20.68482202,32.34097925,6.353911408,2,0
,Naseem Shah,Pakistan,India,Dubai International Cricket Stadium,,44,16.94137688,19.69192777,7.133038175,4,2
,Shahnawaz Dhani,Pakistan,India,Dubai International Cricket Stadium,,33,20.1789639,14.79894047,8.757307778,2,0
,Haris Rauf,Pakistan,India,Dubai International Cricket Stadium,,89,22.90434781,19.32679789,7.952811349,4,0
,Shadab Khan,Pakistan,India,Dubai International Cricket Stadium,,80,21.91213746,19.66253313,7.264818321,5,0
,Mohammad Nawaz (3),Pakistan,India,Dubai International Cricket Stadium,,53,19.91973226,18.18560105,7.227979627,1,3
2022-08-30,Fazalhaq Farooqi,Afghanistan,Bangladesh,Sharjah Cricket Stadium,,30,21.68629783,22.60392554,6.083931006,1,0
,Mujeeb Ur Rahman,Afghanistan,Bangladesh,Sharjah Cricket Stadium,,82,17.1175737,19.0969307,6.282241305,2,3
,Naveen-ul-Haq,Afghanistan,Bangladesh,Sharjah Cricket Stadium,,73,21.21977831,16.03942617,7.904020894,6,0
,Rashid Khan,Afghanistan,Bangladesh,Sharjah Cricket Stadium,,129,19.3589639,19.63847747,6.363336079,7,3
,Mohammad Nabi,Afghanistan,Bangladesh,Sharjah Cricket Stadium,,77,21.31010916,20.32550469,7.361991531,2,0
,Azmatullah Omarzai,Afghanistan,Bangladesh,Sharjah Cricket Stadium,,21,14.96470588,19.70392157,7.709833248,1,1
,Shakib Al Hasan,Bangladesh,Afghanistan,Sharjah Cricket Stadium,,77,19.03785542,24.36821193,5.751085126,6,1
,Mustafizur Rahman,Bangladesh,Afghanistan,Sharjah Cricket Stadium,,89,18.67855961,19.18337076,6.485600163,4,0
,Mahedi Hasan,Bangladesh,Afghanistan,Sharjah Cricket Stadium,,44,19.02237343,18.57985375,6.928528017,0,0
,Taskin Ahmed,Bangladesh,Afghanistan,Sharjah Cricket Stadium,,53,30.39236534,37.25980241,6.513791399,4,0
,Mosaddek Hossain,Bangladesh,Afghanistan,Sharjah Cricket Stadium,,28,10.87413279,14.57115525,6.775782664,1,1
,Mohammad Saifuddin,Bangladesh,Afghanistan,Sharjah Cricket Stadium,,22,20.94892145,17.85510786,7.516125778,1,1
2022-08-31,Haroon Arshad,Hong Kong,India,Dubai International Cricket Stadium,,4,26.875,28.875,8.168421053,0,0
,A Shukla,Hong Kong,India,Dubai International Cricket Stadium,,5,41.26666667,41.4,6.903075037,0,1
,Ehsan Khan,Hong Kong,India,Dubai International Cricket Stadium,,8,17.65625,22.47916667,4.864034433,1,0
,Aizaz Khan,Hong Kong,India,Dubai International Cricket Stadium,,8,13.57142857,15.79761905,5.409271346,1,0
,Yasim Murtaza,Hong Kong,India,Dubai International Cricket Stadium,,8,21.27777778,28.44444444,6.294180426,0,0
,Mohammad Ghazanfar,Hong Kong,India,Dubai International Cricket Stadium,,8,16.42857143,18.0952381,5.45779648,0,1
,B Kumar,India,Hong Kong,Dubai International Cricket Stadium,,71,22.69216837,20.48253841,6.718306509,4,1
,Arshdeep Singh,India,Hong Kong,Dubai International Cricket Stadium,,53,18.76113678,15.48441923,7.40322402,2,2
,RA Jadeja,India,Hong Kong,Dubai International Cricket Stadium,,50,20.68482202,32.34097925,6.34683318,2,1
,Avesh Khan,India,Hong Kong,Dubai International Cricket Stadium,,54,19.86543531,14.8276918,7.854141145,7,1
,YS Chahal,India,Hong Kong,Dubai International Cricket Stadium,,75,24.26866977,20.77149814,7.130953969,5,0
,V Kohli,India,Hong Kong,Dubai International Cricket Stadium,,0,0,0,0,0,0
2022-09-01,D Madushanka,Sri Lanka,Bangladesh,Dubai International Cricket Stadium,,3,31.75,17.5,11.00610501,0,1
,M Theekshana,Sri Lanka,Bangladesh,Dubai International Cricket Stadium,,65,19.37917055,20.19931564,6.228731881,3,1
,AM Fernando,Sri Lanka,Bangladesh,Dubai International Cricket Stadium,,11,31.96212121,50.18181818,4.725326145,1,1
,PWH de Silva,Sri Lanka,Bangladesh,Dubai International Cricket Stadium,,90,17.53697118,17.81832364,6.523020958,6,2
,C Karunaratne,Sri Lanka,Bangladesh,Dubai International Cricket Stadium,,61,25.27101656,24.96208579,7.34365023,3,2
,Mustafizur Rahman,Bangladesh,Sri Lanka,Dubai International Cricket Stadium,,90,18.67855961,19.18337076,6.513537939,4,1
,Taskin Ahmed,Bangladesh,Sri Lanka,Dubai International Cricket Stadium,,54,30.39236534,37.25980241,6.535140941,4,2
,Shakib Al Hasan,Bangladesh,Sri Lanka,Dubai International Cricket Stadium,,78,18.96044702,24.36349126,5.719019932,6,0
,Ebadat Hossain,Bangladesh,Sri Lanka,Dubai International Cricket Stadium,,19,47.91858553,65.91885965,5.404663395,1,4
,Mahedi Hasan,Bangladesh,Sri Lanka,Dubai International Cricket Stadium,,45,19.02237343,18.57985375,6.919005172,0,1
,Mehedi Hasan Miraz,Bangladesh,Sri Lanka,Dubai International Cricket Stadium,,51,29.10718585,50.63469769,5.500464264,9,0
2022-09-02,Haroon Arshad,Hong Kong,Pakistan,Sharjah Cricket Stadium,,5,26.875,28.875,9.563308271,0,0
,A Shukla,Hong Kong,Pakistan,Sharjah Cricket Stadium,,6,39.22222222,38.66666667,6.912562531,0,0
,Ehsan Khan,Hong Kong,Pakistan,Sharjah Cricket Stadium,,9,17.65625,22.47916667,5.043586163,1,2
,Aizaz Khan,Hong Kong,Pakistan,Sharjah Cricket Stadium,,9,13.57142857,15.79761905,6.04157453,1,0
,Yasim Murtaza,Hong Kong,Pakistan,Sharjah Cricket Stadium,,9,21.27777778,28.44444444,6.344827045,0,0
,Mohammad Ghazanfar,Hong Kong,Pakistan,Sharjah Cricket Stadium,,9,16.71428571,17.41798942,5.906930204,0,0
,Naseem Shah,Pakistan,Hong Kong,Sharjah Cricket Stadium,,45,16.86490184,19.54321827,7.112987754,4,2
,Shahnawaz Dhani,Pakistan,Hong Kong,Sharjah Cricket Stadium,,34,20.1789639,14.79894047,8.696572481,2,1
,Iftikhar Ahmed,Pakistan,Hong Kong,Sharjah Cricket Stadium,,35,11.13774084,9.883760438,9.050082349,0,0
,Haris Rauf,Pakistan,Hong Kong,Sharjah Cricket Stadium,,90,22.90434781,19.32679789,7.967010881,4,0
,Shadab Khan,Pakistan,Hong Kong,Sharjah Cricket Stadium,,81,21.91213746,19.66253313,7.233771181,5,4
,Mohammad Nawaz (3),Pakistan,Hong Kong,Sharjah Cricket Stadium,,54,19.75455204,17.98463313,7.260794819,1,3
2022-09-03,M Theekshana,Sri Lanka,Afghanistan,Sharjah Cricket Stadium,,66,19.4340316,20.25690177,6.221478367,3,2
,AM Fernando,Sri Lanka,Afghanistan,Sharjah Cricket Stadium,,12,33.88194444,48,5.4773823,1,2
,D Madushanka,Sri Lanka,Afghanistan,Sharjah Cricket Stadium,,4,31.5625,19.125,10.19207875,0,2
,PWH de Silva,Sri Lanka,Afghanistan,Sharjah Cricket Stadium,,91,17.57502644,17.75438601,6.566724025,6,0
,C Karunaratne,Sri Lanka,Afghanistan,Sharjah Cricket Stadium,,62,25.12148403,24.75301989,7.354236516,3,0
,MD Shanaka,Sri Lanka,Afghanistan,Sharjah Cricket Stadium,,39,18.82732062,27.08643784,7.702341529,0,0
,Fazalhaq Farooqi,Afghanistan,Sri Lanka,Sharjah Cricket Stadium,,31,21.68629783,22.60392554,6.08928807,1,0
,Mujeeb Ur Rahman,Afghanistan,Sri Lanka,Sharjah Cricket Stadium,,83,16.98362702,18.9672488,6.258599844,2,2
,Naveen-ul-Haq,Afghanistan,Sri Lanka,Sharjah Cricket Stadium,,74,21.21977831,16.03942617,7.900993584,6,2
,Rashid Khan,Afghanistan,Sri Lanka,Sharjah Cricket Stadium,,130,19.26645905,19.54895072,6.356695032,7,1
,Mohammad Nabi,Afghanistan,Sri Lanka,Sharjah Cricket Stadium,,78,21.31010916,20.32550469,7.365897622,2,1
2022-09-04,Naseem Shah,Pakistan,India,Dubai International Cricket Stadium,,46,16.5743605,19.27053961,7.023574976,4,1
,Mohammad Hasnain,Pakistan,India,Dubai International Cricket Stadium,,37,22.65678067,18.4814868,8.248721144,1,1
,Haris Rauf,Pakistan,India,Dubai International Cricket Stadium,,91,22.90434781,19.32679789,7.945395377,4,2
,Mohammad Nawaz (3),Pakistan,India,Dubai International Cricket Stadium,,55,19.42568139,17.73642768,7.17073841,1,1
,Shadab Khan,Pakistan,India,Dubai International Cricket Stadium,,82,21.66930651,19.47457541,7.179987745,6,2
,B Kumar,India,Pakistan,Dubai International Cricket Stadium,,72,22.5853327,20.4619476,6.69078617,4,1
,Arshdeep Singh,India,Pakistan,Dubai International Cricket Stadium,,54,18.82111573,15.43841146,7.454161467,2,1
,Ravi Bishnoi,India,Pakistan,Dubai International Cricket Stadium,,41,19.74767972,17.4630643,6.965923768,1,1
,HH Pandya,India,Pakistan,Dubai International Cricket Stadium,,43,16.77958703,14.28996467,7.770845985,2,1
,YS Chahal,India,Pakistan,Dubai International Cricket Stadium,,76,24.26866977,20.77149814,7.096336154,5,1
2022-09-06,D Madushanka,Sri Lanka,India,Dubai International Cricket Stadium,,5,28.95,18,9.798107448,0,3
,M Theekshana,Sri Lanka,India,Dubai International Cricket Stadium,,67,19.36785202,20.13366443,6.24056078,3,1
,C Karunaratne,Sri Lanka,India,Dubai International Cricket Stadium,,63,25.12148403,24.75301989,7.434781515,3,2
,AM Fernando,Sri Lanka,India,Dubai International Cricket Stadium,,13,32.58333333,45.23076923,5.709891354,1,0
,PWH de Silva,Sri Lanka,India,Dubai International Cricket Stadium,,92,17.57502644,17.75438601,6.557846589,6,0
,MD Shanaka,Sri Lanka,India,Dubai International Cricket Stadium,,40,18.82732062,27.08643784,7.763629145,0,2
,B Kumar,India,Sri Lanka,Dubai International Cricket Stadium,,73,22.82388978,20.53781133,6.725580459,4,0
,Arshdeep Singh,India,Sri Lanka,Dubai International Cricket Stadium,,55,18.98800453,15.57589489,7.451437582,2,0
,HH Pandya,India,Sri Lanka,Dubai International Cricket Stadium,,44,17.39823278,14.53337456,7.834235849,2,0
,YS Chahal,India,Sri Lanka,Dubai International Cricket Stadium,,77,24.51193379,20.81342673,7.143786334,5,3
,R Ashwin,India,Sri Lanka,Dubai International Cricket Stadium,,60,24.89878612,37.77799279,6.02651528,2,1
2022-09-07,Naseem Shah,Pakistan,Afghanistan,Sharjah Cricket Stadium,,47,17.17916134,19.37116642,7.113498913,4,1
,Mohammad Hasnain,Pakistan,Afghanistan,Sharjah Cricket Stadium,,38,23.16581276,18.7056582,8.27726357,1,1
,Haris Rauf,Pakistan,Afghanistan,Sharjah Cricket Stadium,,92,22.86190924,19.25802835,7.95435011,4,2
,Mohammad Nawaz (3),Pakistan,Afghanistan,Sharjah Cricket Stadium,,56,19.5252228,17.84827719,7.154296653,1,1
,Shadab Khan,Pakistan,Afghanistan,Sharjah Cricket Stadium,,83,21.59497752,19.39054438,7.183120422,6,1
,Fazalhaq Farooqi,Afghanistan,Pakistan,Sharjah Cricket Stadium,,32,21.68629783,22.60392554,6.217747818,1,3
,Mujeeb Ur Rahman,Afghanistan,Pakistan,Sharjah Cricket Stadium,,84,16.96001242,18.89025774,6.269806988,2,1
,Fareed Ahmad,Afghanistan,Pakistan,Sharjah Cricket Stadium,,12,18.81076389,23.96006944,6.505706801,0,3
,Rashid Khan,Afghanistan,Pakistan,Sharjah Cricket Stadium,,131,19.42473035,19.58292819,6.384506521,7,2
,Mohammad Nabi,Afghanistan,Pakistan,Sharjah Cricket Stadium,,79,21.47074068,20.37201729,7.380253349,2,0
,Azmatullah Omarzai,Afghanistan,Pakistan,Sharjah Cricket Stadium,,22,14.6026738,19.08101604,7.6775681,1,0
2022-09-08,Fazalhaq Farooqi,Afghanistan,India,Dubai International Cricket Stadium,,33,21.35236961,22.1209783,6.320240308,1,0
,Mujeeb Ur Rahman,Afghanistan,India,Dubai International Cricket Stadium,,85,16.92518874,18.95037236,6.237221024,2,0
,Fareed Ahmad,Afghanistan,India,Dubai International Cricket Stadium,,13,18.15865385,22.75801282,6.577575508,0,2
,Rashid Khan,Afghanistan,India,Dubai International Cricket Stadium,,132,19.37605815,19.52548177,6.385381471,7,0
,Mohammad Nabi,Afghanistan,India,Dubai International Cricket Stadium,,80,21.47074068,20.37201729,7.379666848,2,0
,Azmatullah Omarzai,Afghanistan,India,Dubai International Cricket Stadium,,23,14.6026738,19.08101604,7.604630357,1,0
,B Kumar,India,Afghanistan,Dubai International Cricket Stadium,,74,22.82388978,20.53781133,6.72824933,4,5
,DL Chahar,India,Afghanistan,Dubai International Cricket Stadium,,32,17.17939017,14.15084211,7.856685089,3,0
,Arshdeep Singh,India,Afghanistan,Dubai International Cricket Stadium,,56,18.98800453,15.57589489,7.514028371,2,1
,AR Patel,India,Afghanistan,Dubai International Cricket Stadium,,60,17.79875316,23.91532006,6.895660281,3,0
,R Ashwin,India,Afghanistan,Dubai International Cricket Stadium,,61,25.01519946,37.55212406,6.058867488,2,1
,DJ Hooda,India,Afghanistan,Dubai International Cricket Stadium,,22,13.33865915,12.77380952,6.601658682,1,1
,KD Karthik,India,Afghanistan,Dubai International Cricket Stadium,,0,0,0,0,0,0
2022-09-09,D Madushanka,Sri Lanka,Pakistan,Dubai International Cricket Stadium,,6,25.45833333,16.5,9.053978429,0,1
,M Theekshana,Sri Lanka,Pakistan,Dubai International Cricket Stadium,,68,19.50950126,20.20522819,6.251140768,3,2
,PM Liyanagamage,Sri Lanka,Pakistan,Dubai International Cricket Stadium,,10,20.5,16.4375,7.239930499,1,2
,DM de Silva,Sri Lanka,Pakistan,Dubai International Cricket Stadium,,44,28.1697293,40.29815207,5.763846624,0,1
,PWH de Silva,Sri Lanka,Pakistan,Dubai International Cricket Stadium,,93,17.57502644,17.75438601,6.59217082,6,3
,C Karunaratne,Sri Lanka,Pakistan,Dubai International Cricket Stadium,,64,24.93989834,24.55375395,7.424081804,3,1
,Mohammad Hasnain,Pakistan,Sri Lanka,Dubai International Cricket Stadium,,39,23.44361243,18.91833363,8.258758237,1,2
,Haris Rauf,Pakistan,Sri Lanka,Dubai International Cricket Stadium,,93,22.75586721,19.17998503,7.938711936,4,2
,Hasan Ali,Pakistan,Sri Lanka,Dubai International Cricket Stadium,,60,24.04038447,26.77092251,6.773300175,9,0
,Mohammad Nawaz (3),Pakistan,Sri Lanka,Dubai International Cricket Stadium,,57,19.5861838,17.95620215,7.129659869,1,0
,Usman Qadir,Pakistan,Sri Lanka,Dubai International Cricket Stadium,,34,22.66475308,17.93855725,8.755036573,0,1
2022-09-11,Naseem Shah,Pakistan,Sri Lanka,Dubai International Cricket Stadium,,48,17.21709548,19.46760046,7.064259352,4,1
,Mohammad Hasnain,Pakistan,Sri Lanka,Dubai International Cricket Stadium,,40,23.14502212,18.67037529,8.243955947,1,0
,Haris Rauf,Pakistan,Sri Lanka,Dubai International Cricket Stadium,,94,22.61484734,19.07168732,7.921633441,4,3
,Shadab Khan,Pakistan,Sri Lanka,Dubai International Cricket Stadium,,84,21.65932302,19.44541885,7.177964227,6,1
,Iftikhar Ahmed,Pakistan,Sri Lanka,Dubai International Cricket Stadium,,36,11.13774084,9.883760438,8.882024506,0,1
,Mohammad Nawaz (3),Pakistan,Sri Lanka,Dubai International Cricket Stadium,,58,19.5861838,17.95620215,7.097251941,1,0
,D Madushanka,Sri Lanka,Pakistan,Dubai International Cricket Stadium,,7,26.82142857,18,8.87166405,0,0
,M Theekshana,Sri Lanka,Pakistan,Dubai International Cricket Stadium,,69,19.38617515,20.10080459,6.234123121,3,1
